low_devices,low_hours,medium_devices,medium_hours,high_devices,high_hours,daily_kwh
8,3.3909138300450072,0,7.473092167120499,0,20.035773928068796,1.407
3,1.853934613232461,0,1.7944135541245667,2,7.9790103445346015,4.839
5,6.783677553968172,4,6.509056643797162,0,6.5992232161320254,2.848
9,6.28911965497002,1,6.351224135970021,0,1.7361237788064763,1.389
2,7.800227390893824,4,11.165470250690715,0,3.5027061932101384,3.781
8,5.117284914097032,3,9.552940252711556,2,23.69671749303868,17.807
1,3.861413254922218,3,11.060484334142444,2,5.4700751648633545,7.141
2,6.335437655971208,1,5.015320934273252,1,20.85160984210591,6.419
2,2.9540108697372203,4,3.543890599056798,0,3.8557991795185362,1.855
7,1.7746520565992876,3,3.8996036988977254,0,4.014170094572125,0.846
9,1.9048098085018876,4,2.8034705838562273,2,15.124676467413925,9.553
9,3.5536787451131002,2,5.465596288356826,0,16.292612758306504,1.423
5,6.337678898585722,3,5.790622939543973,0,4.629431887391831,2.461
4,2.7197277798919277,1,2.3070472043331947,2,19.344825478696627,12.143
8,2.1146828045352986,2,1.0723669892606127,0,23.254376958295467,0.215
7,6.619800798332298,1,1.1972248087887905,0,21.141394087068036,1.406
6,5.569489948043255,3,8.856410441876667,0,4.153603088092138,2.217
9,6.141011926792183,2,10.895387573732215,2,4.8994204428270915,5.476
8,6.026732238968779,1,4.1667385989054155,2,13.530851172763795,8.407
1,3.30266018373677,3,7.852690214993634,0,5.107601967224002,1.43
7,3.4419347062459824,2,7.031159910109455,0,22.483060648419993,0.89
4,4.802398671219455,3,2.918528356431077,1,2.7360103582700046,1.132
9,5.96894181179753,4,7.285517439018992,1,8.46919851415053,5.441
1,7.808443394594829,4,5.400053618650692,0,5.428289881286084,1.168
3,4.209941613905116,1,4.6958016155852675,2,18.04832451394631,11.49
2,5.890442103548117,4,11.10484860733283,0,10.33518625514613,3.547
7,7.7104778871475395,2,5.126721090009227,2,12.766425688552378,9.388
1,1.781211384967897,0,5.449258395609906,0,3.1479723514056333,0.371
8,3.539927085891688,2,11.467074593616308,2,13.708615312806518,10.308
8,6.09273925152283,3,10.729375673472124,1,11.565726295533656,5.923
6,6.1023615170449945,3,6.744679093803261,1,13.034059711470153,5.576
5,1.948984942767921,4,10.67537562824686,0,20.846316915163484,4.948
6,4.374118262146045,1,2.0271486743782052,2,5.95208358885052,3.877
1,3.2633646658580986,2,7.068633374437911,1,17.185469825166106,6.382
6,1.2270161261165766,2,6.614340513338742,0,6.036605696298404,1.136
7,1.966336035044504,4,11.97171201659875,2,16.119638435255595,13.542
2,3.0017976928713996,3,5.8095228920011595,2,10.18066698886186,7.891
1,1.7881709878459544,4,11.20895608973781,0,22.02106676358609,2.795
7,3.0412727758069042,4,5.325768134586058,0,14.527636346627615,1.411
7,2.7505025745827334,1,3.9236640525042525,2,14.657012793481616,9.335
6,3.1586706518230505,2,1.153979021282112,2,9.407308155233723,6.338
1,3.480591563338113,4,1.023612517068278,1,4.71845739289868,1.647
1,3.840845717609529,2,10.596207272379086,2,11.926894938008424,8.059
4,1.4558612291703428,1,6.956142829913896,2,11.448015162627652,6.842
7,2.002870645477872,0,4.467689493057583,0,11.384147352517417,0.514
1,4.133980942591724,4,2.8700771887641974,1,21.574809804544177,7.031
2,1.8327259755226275,1,10.259961655322758,0,5.2381434983197686,0.882
4,2.9636372709996546,1,5.946851485057532,2,18.24925606272201,11.911
9,1.5429242699522798,3,1.734074080961093,0,17.97928144056227,0.828
8,3.6037296010364326,1,2.576449484900364,1,23.972324240653947,8.228
8,6.985501056317379,0,5.705762852771883,0,22.989870207733638,1.416
6,4.274927478102859,0,11.080021626798834,1,9.403869700012491,2.819
8,2.800695939644051,0,1.2792783955812603,0,20.808596714533277,0.643
5,3.510373793685555,1,4.622674534794864,0,14.114062973447085,0.269
4,3.003748267155435,2,4.131786019742506,1,20.301547217600067,6.507
1,3.6618461749402766,0,6.073077906346635,0,21.809593664052677,0.145
4,7.507736431810721,0,4.014908910136838,1,6.900320834941068,2.36
3,2.488600797180395,2,2.36486905279963,2,15.175008646187667,9.091
8,6.410286613196655,2,7.667727765522094,1,10.132505201908943,4.351
2,7.0023847868852425,4,7.211894679198321,2,21.60231308404273,15.415
7,7.421343720474655,2,3.649099066161563,2,8.332033452545534,6.845
1,3.207807222224817,3,11.247175879519824,1,4.002107144114781,3.569
6,2.1946891272675324,2,11.879700365967192,0,6.119058288602984,1.898
1,6.466401015759351,2,8.017680504121522,2,17.707398177523814,11.11
2,5.444585533078683,1,6.7612767577039055,2,21.66636519538255,14.139
5,2.7882383508298023,2,9.410438247653978,2,18.857464051014905,13.775
9,2.17790817608995,2,4.510606677654973,2,23.104663552539456,14.97
8,7.860042768575291,3,5.567830249120687,2,21.02760624499268,14.895
9,5.8170393576787855,3,4.839383887701265,1,6.610229866251537,4.101
7,5.191944062286403,4,9.0718104019916,2,20.67110489908161,14.841
4,2.087293065437279,3,11.95021345083843,1,4.606342076276301,4.343
4,6.69387811019781,4,5.886100182945295,2,22.96355265044021,16.522
6,5.739640598226693,4,1.8882259409127538,2,3.9127779458263605,3.417
2,5.6960265929644285,3,4.5301716232697355,2,23.395585231185965,14.969
8,7.0627680359702945,2,10.802245256665348,2,17.564724232219145,12.35
5,5.89924853148128,4,9.043292835078649,1,12.839534022673858,8.159
6,1.6814619212810946,4,10.36776576405628,2,21.021050397646587,16.3
7,3.785990870157823,1,1.8420715410442547,1,19.08874090291607,5.915
9,2.4597634208302357,0,3.487441140138116,0,16.50090016384087,0.0
9,4.7589023774416725,4,2.376606075427581,0,6.775740553834357,1.525
2,1.3420816045832553,0,8.738385224418638,0,13.707687685674392,0.0
8,4.004220090381507,1,1.6213366179762678,2,18.865169664873804,11.77
2,2.199176356740462,1,3.62981136651329,1,10.03219170044473,2.623
8,1.5330945326786418,0,6.9982802734727025,2,13.184405514021273,8.595
7,4.800105138253483,4,1.5895577401328178,0,16.646281053738004,0.732
2,6.269425515149523,0,8.523858164130694,2,15.517428779019058,9.945
2,7.854052612758922,4,8.651075064734709,1,15.9196462603127,7.374
2,7.31496027000752,2,2.1793318427984043,0,6.712109111165242,0.229
5,6.232912914885025,3,11.469285413297328,2,20.54387208443153,16.287
9,1.6154269215154022,2,6.728816902298474,1,21.723654296758756,7.879
9,6.1421859832981145,4,6.676876059876649,2,6.358126979301418,6.258
3,3.964278657705382,3,1.9086354886433419,0,23.81317216377261,0.097
9,5.7709934207556275,1,9.274267153198595,0,1.5831657092222289,1.063
6,7.90783288791111,1,8.723220840995262,1,9.916170831142667,4.03
6,6.678903561001057,0,1.0518109006263177,1,16.77571150479138,6.893
2,5.714190462590458,0,11.120246180751336,1,10.198844572522091,3.829
4,7.296913119618635,3,1.561563199020617,0,3.4678202056785477,0.294
1,3.4327267691342946,2,6.5875690872252335,2,23.046908248917735,15.62
1,1.8693853214411735,3,4.574783506765808,0,3.4434158565259865,1.047
2,2.613895164807169,2,9.447888617406862,0,18.868846591063463,1.301
9,6.0187450931196125,1,6.220037450204885,2,7.700539476672424,5.529
3,2.1616869416676128,4,10.606111780579027,1,22.458738198240056,10.078
7,1.1601905389250358,1,11.432395587203338,0,5.973171391985904,0.072
2,2.417996307140498,2,1.1288652561675812,0,19.28833405233007,0.0
1,4.186836611663557,1,10.170966222842061,2,20.59252675211118,13.1
3,1.2877021865859386,0,8.651769652297407,1,10.008182124254867,2.146
9,4.719701448509419,0,5.696185300327354,1,7.490165503788374,3.202
3,6.281280958185223,0,6.819156302105122,0,8.928648835240804,0.28
2,2.748467054876582,0,9.043468320061562,0,20.843149296684388,0.377
2,7.275542679293881,0,1.8941057024796715,1,19.913543303628213,5.415
1,7.394504956948804,0,2.6839413481067895,2,4.386356734565123,2.639
8,1.6660285851180978,3,1.5582948955544904,1,10.676439930205518,3.977
8,1.7977920731136863,2,9.906551963648827,1,3.5472563500632712,3.118
6,3.256752425714716,0,2.0266225066749453,2,23.576895378845805,14.959
9,6.360129186547301,4,10.231271169493299,2,4.420830520554001,6.438
9,7.977678421804951,1,2.992214085779084,0,18.538515469315467,0.7
6,1.6459059853187965,4,2.74552483163147,0,3.4310139231003105,0.637
8,4.1057901012006495,4,11.934012416678817,1,9.584496422182564,6.712
5,2.863754433953235,0,11.144253205907246,1,10.840972382860587,2.83
3,1.5486012067689232,2,9.621342268584003,0,10.552718126155716,2.224
7,1.9927530202642796,0,4.931915144885842,1,22.693198197807057,6.754
1,6.950801864583486,2,7.923640520200567,0,7.916803686085585,1.322
1,6.181345726618201,0,2.7874485643090057,2,9.877147344637898,6.031
9,1.1253384115365868,1,8.105776776765541,1,4.736462801984025,2.412
2,6.439073697076493,1,9.193668999750058,1,12.275313464626366,3.684
4,1.8995278696074602,4,3.032715984237962,1,23.128684299761492,6.806
4,4.451241708505449,1,2.092753639927502,1,16.623246683792154,4.865
3,1.26778990456453,4,5.409119367184783,2,19.747432572044165,12.824
3,2.369901551536614,0,4.509071913030535,2,23.001986818587977,13.93
9,1.3390019059322933,2,9.147742684309973,0,4.1227877957043635,1.68
6,5.052378523674941,2,3.3159913057275157,1,22.925406370587986,7.512
8,6.5315787605389986,3,6.079148364816408,1,20.281353629112864,8.925
6,3.4469135207782133,3,7.303876368261597,1,6.694533811188189,5.431
2,5.800369078722068,4,9.793111432941364,1,5.546532162089376,4.879
9,7.80513039296967,4,2.8708246418462036,2,16.822305952137786,12.553
2,3.3661177907258635,4,4.567163688359475,1,16.525476537006583,6.915
8,4.686090621854379,2,2.902968860839504,1,6.2007298677861105,2.811
9,7.736575106841053,4,4.255626352049688,0,18.52783644886624,1.863
4,1.0201079436394238,3,5.686709398361616,2,2.4943784781970746,2.657
4,6.594404889610492,2,1.3973768601535062,0,6.756224084753573,0.675
4,5.428051732324929,4,1.0005229284440365,2,9.515952847657138,6.364
5,4.995362461879236,1,11.240620578358815,2,10.935200159427751,6.673
6,3.3514264895625594,3,3.878973392963236,1,13.880903737453941,5.497
4,7.487936339196267,4,8.738523067635054,1,6.944116539871254,5.543
2,1.242086355853735,2,7.8822741666435965,2,8.647425381614386,5.7
6,7.655330585834934,2,3.422388670928598,0,18.914858469076503,1.574
6,7.4617399832214115,0,3.0571711765497778,2,12.30397196750653,8.293
5,2.7327148552666793,1,3.886350129267749,2,12.476857577101946,7.582
6,7.918798538131273,0,2.7482250632256933,0,12.169040194502266,0.362
6,5.398989197991487,4,5.973695828035817,0,22.697278664927815,1.42
9,7.711897772521398,2,9.790848501403334,2,22.517296316632237,16.805
5,6.622713452729029,4,9.103259029397046,2,10.446131236448354,9.388
8,1.4320289418394092,4,9.221267890145155,2,11.302735582297524,9.572
9,7.026370835825093,1,4.214050442452981,1,2.1863300603656124,2.336
9,5.413285573012635,4,11.90103551245354,1,14.202960663791407,8.013
7,2.956398714974578,2,3.8869070091609212,2,19.484414454723673,12.188
6,2.590859006583184,2,3.53377953343893,0,19.339088479019157,1.58
7,6.305832222243496,3,10.729038395397518,2,14.767002405666997,12.578
9,3.359897272964999,4,4.53790229784953,2,14.025970278182532,10.621
1,3.3225128004182194,0,1.1070297114396455,0,18.42130430347896,0.538
5,4.7645384879047405,1,3.627252931385124,2,18.349675903976244,11.883
9,1.577286453141793,3,9.005102411944996,1,11.023342112371116,5.741
5,6.79792894583016,3,8.541877237011612,0,17.579439765520195,2.314
9,4.139422530079351,4,11.162791020782793,2,17.162886435611213,14.778
8,7.0865991572044775,1,3.863279269719201,2,9.417340836226666,6.792
8,3.0986031585349942,3,7.935430336870768,1,23.541027463557036,9.293
2,4.874204143611135,4,8.768354259814506,1,5.559925299795889,4.071
5,7.924427550957817,3,4.3423775938892994,0,23.17631838139767,2.226
8,6.578583241900437,0,1.5102255574645693,0,7.1838068067450775,1.165
6,5.568897681776951,3,2.803797643951505,1,22.81090674430042,7.951
6,3.03803889787818,4,5.843365629286321,2,18.020301994668454,12.379
4,7.279728057925082,0,4.028428972987895,0,19.80661600712671,1.06
1,2.643114931872003,0,9.162174161066776,0,16.23964506074647,0.545
2,4.7323099416147585,0,11.087140984652315,1,11.649176566269768,2.92
2,3.0716843343126015,3,6.526614880182215,1,19.773744791016952,7.137
6,6.248316993592722,1,8.637318346861278,0,19.726988342345276,0.246
3,3.319955182148072,1,3.7684135999365282,1,21.52972973208767,6.645
4,1.940489847484924,3,1.5796752565716674,2,8.577791419309815,4.914
3,7.627659035269625,0,7.052798474144849,0,5.988150753512397,0.784
3,4.913692586125737,4,1.3345487554359252,1,9.528531936580363,3.606
8,2.539095648205256,1,4.607137288053472,1,17.319995159952136,5.351
2,5.310452997727443,2,2.965671971746087,1,21.812239287887145,7.729
3,6.02034944078831,3,9.7051335355877,1,6.675589530660467,4.686
2,2.803182347409683,4,5.617601951548183,2,8.878180975396074,6.298
6,7.4632400251848905,1,2.6094652698923957,1,11.979443099221605,4.455
5,7.008451293616181,4,3.2226485564314444,1,9.097797081972981,3.885
1,5.202325649140436,0,8.247242241139814,1,15.882407642984948,5.56
2,4.1473032657105335,1,6.858681369378474,0,12.938123764805013,0.401
6,4.709666393635496,3,3.869494307221569,0,11.000438242477056,1.85
7,5.334155099595244,3,4.482770252318323,1,23.839002162689845,9.111
1,3.6456954394357144,3,6.540384584816135,1,3.979580616435738,2.719
1,5.54951523242268,3,5.799291656387781,0,8.298589895662147,1.48
2,4.367101455955082,0,7.588139849437733,1,18.244663874292037,5.406
6,6.188136233198773,4,4.679692210896164,1,3.4223474456567473,2.743
9,5.204014236678496,2,9.927341863047786,0,19.929640848951788,1.45
1,7.956445245964702,3,7.0971812866801995,2,5.487861398929815,4.848
2,4.381232415905954,0,8.882519353694855,1,16.184163808361284,4.83
1,1.228682119395818,3,8.745120973433002,1,8.073747504174301,4.67
3,1.0115043974503017,1,2.870075507901997,1,17.166392089274346,4.773
5,6.336980256205653,1,2.4941672041872573,2,7.2152911523563,5.214
6,1.7353384858928371,3,1.3579909799845609,2,11.759788848807565,7.671
3,6.709387255050954,3,5.833707774851711,2,23.07320726838885,15.012
5,7.046547417421082,1,4.567907198951413,1,13.659297471985637,5.035
1,4.9071762705435855,4,8.296324486527642,0,9.030949715558586,2.649
8,7.327238635884214,3,1.1553487656959232,1,20.830867463547335,7.704
6,2.729685784846654,1,6.2022111537595865,1,22.152212085298277,6.685
5,2.4690942187300795,0,1.5723175500243247,0,9.535975589400945,0.348
3,5.875999913128094,2,11.718277269190851,2,8.455503454695158,7.056
9,5.059904930804358,3,9.124188649346147,0,21.655955474408177,2.155
9,2.276122087481183,0,1.0186969420672114,2,22.383379857904906,13.738
6,7.440745055376954,4,10.57394170994717,0,21.92747040889642,3.328
3,5.547583565098075,1,5.837020512261576,0,10.083855413110054,0.943
9,1.9643732346291873,3,10.924450928739166,0,18.039732990785335,2.411
4,5.61282736971442,3,4.303155360615369,2,8.87605701847762,6.751
8,6.200053651729394,4,6.497373618629885,1,20.441318401060276,8.57
4,4.228522033206859,0,11.758074836356872,1,14.143616652388438,4.487
4,7.564685743691541,0,4.597077195689078,1,19.012007551491067,5.728
3,6.902223784145326,0,10.996180204509846,1,11.676580952624192,3.716
5,1.7511138256647478,0,3.7038447540892525,2,18.771034883719512,10.852
9,4.775480934320167,2,9.74010503680298,0,17.440585984728894,1.958
1,2.2640095182759157,2,9.835467578560499,1,16.11922509986936,7.413
6,4.159098220579168,3,6.6426145896325135,0,8.766340101278349,2.138
5,7.20996736969463,3,7.403638272146115,2,5.7751485738930235,5.661
3,5.346270009759626,3,9.918588058366575,0,2.4291910254337905,3.267
7,7.385835843714656,1,8.518125672537998,2,3.3418253346231412,4.32
4,2.9644788239973714,3,2.6561438515114166,2,12.585299046905254,7.861
9,2.551237516931362,0,7.79025821985285,1,10.88333170649412,3.133
2,2.585833874920908,4,11.88226596173079,1,18.903268404897215,10.093
9,3.04614131540824,1,5.583189596000946,1,15.082568315340948,4.435
9,4.342619357174867,3,10.44136225287484,0,4.372893786353528,3.254
2,2.6790400774062393,0,6.887048268853455,2,11.769611624608102,6.196
7,2.0093224899150908,3,7.915249236091392,0,1.274892283405806,1.733
9,7.117790234810318,1,1.831600410706004,2,15.691642504136674,11.241
3,7.773020516797905,1,6.8903988025854614,0,15.042560626772874,0.539
4,2.49728290041002,0,9.776498519152108,0,13.042307118662468,0.447
3,1.775127859179923,2,3.027759940053431,1,16.528878210304867,5.392
9,7.137552799454888,2,1.156961304359316,2,10.769462320747184,7.719
1,7.762892570868085,3,2.8504701192919946,1,7.207413004312932,3.237
4,3.964830817146961,1,1.4327727298589195,2,22.254731608130836,14.239
4,2.407323383642251,1,7.036751940275693,2,8.591398488403172,5.108
3,7.6866375257081625,1,9.875206470282414,1,19.375888343341387,7.547
8,5.3582245048728545,2,1.4327544545917834,2,17.25722313468456,10.859
6,4.635532380705984,2,7.695301894179881,2,22.067128819239336,14.113
4,6.839740885093669,1,8.674518379015211,2,18.022639057671174,11.908
9,3.1127585435962364,3,8.149436431439819,1,23.11083250392412,9.863
8,6.494065291633392,1,1.4252112479414891,2,2.360138783839635,2.662
1,3.180335620881584,1,7.974029344463991,1,4.524384311820718,2.303
1,4.0377956245277655,0,7.806011490028897,0,21.720028618070568,0.0
6,5.172850118849013,2,7.9054053509809545,2,18.32878617887968,11.978
7,3.2627469880732285,1,6.725146738639423,1,20.95359288550298,7.293
6,1.6133342003110687,1,3.4214502834820486,1,18.49849689059229,6.011
7,4.762210116594527,0,10.550356857507202,2,13.481650292763137,9.143
7,7.142976893102349,4,9.54430218260946,2,23.47169686505396,17.975
4,2.3312055751054093,0,6.490063171346163,2,7.565364798282081,4.984
1,1.5029792071751693,4,7.072851669049344,2,18.26405558973975,13.477
7,7.541627358061229,3,2.681767807002488,2,18.439875202740048,12.5
6,3.325312556886058,3,6.4552225426754735,2,11.737262660649309,8.787
9,7.708194033866804,4,9.888642855020178,1,10.914471894334945,6.804
8,1.2503311370704024,0,5.771283943015041,1,19.187195232874327,5.753
8,2.853829887589188,3,1.257929971339295,1,4.017553521037323,2.074
2,6.807321829973709,3,4.734208947187418,2,17.43402289610787,11.771
9,5.041405842590356,4,6.953324745651359,2,6.000610658726215,6.645
9,4.752211123605931,2,11.870528641527128,1,5.164151188940318,3.867
8,5.145709835893854,4,6.529721500617624,1,22.966924347441303,10.346
8,5.994431653653651,0,1.3851719426348768,1,5.177407562500219,1.808
5,7.754821936322179,1,10.407019020715445,2,8.824951841579722,7.839
2,7.78807493395091,4,1.138192201122512,1,21.119119014379446,6.936
4,2.4567897680108457,1,6.212305840525548,1,11.95952609861798,3.817
4,2.8836856009508876,1,3.8658058161593605,1,1.5143051351764285,0.309
6,4.038227855735274,3,5.29182908994607,2,17.4305129915182,11.776
2,3.6472242538557524,1,9.006190887061873,1,22.04426472130059,7.301
6,1.778147940218051,0,2.8940571185352084,0,23.511850861582055,0.0
2,6.086664783937611,1,3.4838319310430856,1,3.027365295480641,0.937
5,6.3002223120594705,4,9.300167776064605,2,19.83653102400136,16.315
2,1.1132566786559683,4,3.4424480895063425,1,23.539064905831367,8.08
1,1.3071089855240583,0,10.758445403287611,2,1.994635960743313,1.913
1,6.146116489279514,2,11.173314384459871,2,21.860547215124885,16.325
6,6.480849968288273,1,8.432966272717916,0,15.222825605704717,1.476
7,2.3490750292987315,0,11.80716481994112,0,13.722657758747678,0.841
5,7.478730756785177,1,1.9484091585655021,2,14.741053241154052,9.523
9,4.866446320969628,2,6.474426340367638,2,8.908051590946194,6.481
8,6.247448846346637,1,4.0150593953522975,1,17.137767223947534,6.888
4,5.823319432009837,1,5.0841938110183715,0,14.601916308115804,1.114
4,5.249009409811768,0,4.979271082850779,0,18.240019460783046,0.0
9,7.6821203672813585,3,5.423479887987568,2,22.457254268607507,15.333
1,6.1408066506161685,1,8.570495666885051,1,19.563127309112332,7.093
7,6.0550833848164025,0,10.254346428362053,0,5.271238155219395,0.961
1,3.64011494268881,1,3.341157508157038,1,22.592268722421014,6.757
7,3.8698671579977217,4,3.4749301416307135,0,8.360978321456306,1.65
6,7.764702388136695,2,11.623165897873996,1,4.5813623077173,3.604
2,5.411715622683991,4,9.677075966829264,0,6.664125468866186,2.753
3,6.524204991759008,3,2.1019920758376625,1,3.6713787217906466,1.977
5,5.69720836292711,0,2.415656333846065,1,19.082268317937704,5.771
8,2.5396532570653605,4,6.126002263602709,1,20.687605430647984,8.636
2,3.8444598512595594,2,3.5143114475089186,2,10.50623798370003,7.778
9,2.2823930467817846,0,6.240069166270113,2,17.2469896313278,11.065
5,4.343956156508397,1,11.628883940746283,0,21.295036115024654,1.299
2,7.531554243703405,4,3.9465309910169983,2,3.4134453674072303,3.945
2,6.40593430329325,4,5.331127986496084,2,9.234086834299116,8.228
1,3.6058294071389936,2,4.3711855853920865,2,23.613612450098955,15.167
4,4.209850440056134,0,4.419727011270435,0,7.489746497396698,0.0
5,2.177727903566245,0,1.4512370213494292,0,14.578720663790321,0.0
9,1.6144902348045553,3,2.8889748633439973,0,5.193300431580658,1.325
2,6.972121298439932,0,8.367729700215738,1,16.83428203096738,5.369
6,7.479127106813407,3,3.331244304732866,1,15.505026263344785,6.274
6,2.4717162412433926,0,2.9836187712917965,2,9.724783284534055,5.893
8,6.609357248253534,3,6.845488674823475,1,16.505142691656538,6.739
2,3.244181980092606,2,5.110465213409214,2,2.3809285393274298,2.167
2,7.394982753739124,2,9.414725833895032,0,19.31666537959603,1.128
7,1.9497271738040773,4,3.14290677620732,0,5.693923237968462,0.279
2,1.011352900326421,1,2.349184288081709,1,5.9914858479558015,2.375
2,6.143187766536641,0,8.416894777611994,0,4.056809746092991,0.245
8,5.32442206231505,4,7.241495463323542,0,23.006638694580275,2.993
1,6.627408786794581,3,4.247607951896275,0,16.339785207054696,1.617
6,3.8528566381640394,0,3.5715625188990314,0,11.704402129064162,0.0
4,1.7711657201123834,4,9.452490743739528,2,3.3800465444933194,4.701
3,7.291792088450247,4,4.236535427496845,0,1.0969866802973967,2.009
4,1.3766532967025589,1,1.5768917458135274,2,13.860664899279382,8.86
8,4.944370442678363,3,11.924604814098286,0,11.869389121151574,3.223
9,6.835709246350024,1,11.342935874087408,2,17.630278730736844,12.402
7,7.240527447259387,3,1.103717079230026,2,19.722651979178924,12.6
2,5.070503716170508,0,2.3967213714675104,0,3.075634749506559,0.217
9,2.677355904841467,4,6.035990794828728,0,4.900914667962482,2.315
5,5.033080074244234,2,7.622047666294243,1,18.403819006234645,7.588
4,3.7347230342991256,1,9.593028638026153,1,7.013292679656269,2.891
3,7.069601877714342,4,11.58045511962097,0,15.957069606043387,4.098
3,4.836666622211091,4,5.64543947440945,2,4.184120810382895,4.36
6,6.726521477698412,3,9.322569809340154,0,2.3951055581235896,3.072
2,6.5286299028202155,1,11.025249717603586,0,10.006169226207058,0.992
8,3.736125263619574,2,3.2929906795438217,2,19.318863770559428,11.694
4,4.875292409940252,3,7.811548237646221,2,16.687728551784737,12.196
2,2.524322750501457,4,10.438707818517308,0,14.570196853450776,2.102
5,4.191492679784151,3,11.179349483267623,2,21.703385427561873,16.506
5,2.914553936951623,2,3.1148519939558748,0,12.875119016460769,0.0
7,1.0852558851850858,3,9.83415741562263,0,21.48603607155616,2.872
3,5.304814400835156,4,5.910100499799904,2,10.518252058435234,8.416
4,3.401224044598742,1,8.118988266994208,0,9.419763434931653,0.066
5,6.578092971770465,4,10.56159626399045,1,8.480259793187393,5.801
1,2.995208580203995,1,5.426366621826707,2,21.454182193173057,12.737
3,7.150674624000368,1,1.8245793150517151,1,16.25809352398961,6.049
9,7.353320354922583,2,3.8623615924437447,1,9.002372353866319,4.603
3,7.444098344819085,3,5.979080023143426,0,1.9073868598895856,2.095
5,4.039080483436675,3,8.987398975620874,2,11.36270940502359,9.352
4,1.2893719920106377,0,9.49946765246311,1,10.432075638001432,2.622
5,5.2900686459309485,1,6.941962665678114,1,5.082617141039926,2.43
5,7.707483169354953,0,2.707349515101959,1,6.851424468084972,2.81
9,5.8399363219614555,3,2.2560908251108893,0,18.206694502907776,1.361
8,5.448785669362962,4,3.0085926656214883,1,15.162081843853542,6.095
4,3.103344078643218,4,6.2574975724921025,0,8.154550141000858,2.201
6,2.3517578716699217,0,8.510396961944487,2,3.22449117087448,2.452
9,4.9960377553303985,3,10.175513723422824,2,8.35330621304087,7.121
7,5.224003893812829,1,1.4049899935920076,1,4.9624280264760445,1.888
5,1.9782381366401671,1,1.5711690901613884,0,8.345754099659217,0.298
4,3.460178829068665,3,11.547803841670738,2,8.832890097425961,9.028
2,3.9697779473800106,1,7.645235921001601,2,9.563843996375557,6.713
9,1.4760559454786457,1,11.538136819465455,2,23.825802040293457,14.976
2,5.321689967402073,2,2.8696086215089402,0,9.906299355225816,1.393
7,1.5155996163084526,3,2.6282279201506684,2,19.225069136696995,13.123
7,2.3851899043575426,2,6.520648272253017,0,8.70658400907654,1.43
1,1.031658607803831,3,8.96756034692481,2,16.203088902303676,11.155
1,6.351843027105696,4,1.7892839762760953,0,21.598078116312898,1.004
5,5.480894132924404,4,11.42633658978787,1,6.661077243704116,6.259
7,2.787618583976028,2,5.092579971913398,1,19.39276194911905,6.94
1,5.808612712985672,3,11.375893973193795,2,21.521927018278575,16.342
3,2.0423286427395064,1,10.637259176992087,2,13.055264466666593,8.806
4,5.977641790107759,1,4.308758862642537,2,6.9190209114945205,4.722
6,3.740516942216008,0,1.678593927465307,2,6.212771758123308,4.759
7,7.683280983059056,0,11.591486340468402,2,5.3794838045507225,4.006
9,6.755812978392033,0,8.53476478034257,0,11.84378508669887,1.547
5,6.822487440796877,0,5.112351387787956,1,13.619082563622626,4.398
2,6.498788660924994,4,10.02108081373024,0,2.321954542838637,2.639
6,2.0687094811809676,2,10.930816364630058,0,12.384816086622317,1.806
5,4.2350046634349985,3,4.076112781230226,0,1.7435407493751058,1.657
4,7.506506322733666,2,5.945011117931075,2,17.05380142414173,11.759
9,7.897966193163023,4,7.687870049176368,1,19.744259068650244,10.378
7,2.8435143408671073,1,8.14864986923848,2,22.150967060977262,14.153
5,4.811838691876554,1,9.793888261376779,1,3.719101890005703,1.874
3,4.561934124321278,2,4.282836563609811,1,19.747887735951426,5.957
2,7.405659671435091,3,9.91686412462116,0,21.725727434887364,2.886
9,4.682152877411998,3,10.086529740044023,0,5.880031675166947,2.928
8,2.6109673809820335,2,4.698330762055004,1,12.973351778140547,5.138
2,5.372304589958359,4,11.386477224033559,1,16.905325018886913,8.438
9,3.5572207484881995,3,4.614629597422082,0,16.19069902962716,0.151
4,6.077680430571921,4,3.1581811967168933,2,18.47322357540735,13.312
3,3.804086544843701,1,5.476189744755901,2,12.879051709233634,8.875
4,3.2101001752910427,3,1.4409740609275359,0,6.54247750932199,0.0
3,7.299195292245782,0,2.640622216623293,0,17.953492562125415,0.51
6,7.392093048130338,3,11.336408244240856,0,12.092682610798624,3.201
9,6.255621243044109,4,11.235955227708745,0,14.02502305278142,4.133
9,6.334724183943207,3,8.10376105447164,1,1.565449029688577,3.15
7,4.717846304183784,0,10.856849241070563,1,8.934199936868456,3.001
8,6.626979160849964,1,1.5567684821561159,0,3.6915194924545696,0.713
8,3.8876158174517474,1,5.972484974719087,2,14.265195259339619,8.978
9,3.43543619415776,2,2.014497947119079,1,14.74163762208448,4.913
3,1.3199663879855121,4,9.970186235084105,1,23.80147308635951,11.113
7,6.049255345811879,2,8.567120987923918,0,3.759911890792901,2.118
6,1.957948039808949,1,4.651021147250001,1,1.151274436527439,0.687
2,5.056889320586405,1,7.519307876789204,2,21.862434533950548,14.453
1,1.1087459556369073,3,6.044460434240171,0,16.034955364642542,1.25
1,1.988249895865391,4,1.975836536600899,2,11.122637226299934,8.002
9,2.1947903786492526,4,5.614700759585045,2,14.953433936735342,11.298
5,4.150753313763678,1,1.7814670214247843,2,20.247227063733938,13.525
